start_lat,start_lon,end_lat,end_lon,count
39.94217,-75.1775,39.94887,-75.18986,243
39.9539,-75.16902,39.9707,-75.15171,5
39.95923,-75.17036,39.94561,-75.17348,36
39.94681,-75.19311,39.98203,-75.18866,6
39.93401,-75.15094,39.97714,-75.1794,1
39.95071,-75.14921,39.96289,-75.16606,88
39.93431,-75.16042,39.98837,-75.18701,2
39.93549,-75.16711,39.93082,-75.17474,84
39.97804,-75.2122,39.96849,-75.13546,3
39.95373,-75.21825,39.94732,-75.15695,8
39.95071,-75.14921,39.9522,-75.20311,69
39.9625,-75.1742,39.98003,-75.14371,2
39.95511,-75.20987,39.95424,-75.16138,10
39.94561,-75.17348,39.93401,-75.15094,22
39.93315,-75.16248,39.95403,-75.14983,127
39.95373,-75.21825,39.94822,-75.20908,70
39.94061,-75.14958,39.97274,-75.17939,8
39.93704,-75.15038,39.98004,-75.17088,1
39.96844,-75.14001,39.94527,-75.17971,14
39.93549,-75.16711,39.94759,-75.1487,2
39.98082,-75.14973,39.94218,-75.17747,1
39.93775,-75.18012,39.99119,-75.17975,3
39.98005,-75.15522,39.94711,-75.16618,94
39.94822,-75.20908,39.93935,-75.15716,8
39.9539,-75.16902,39.95373,-75.21825,52
39.99119,-75.17975,39.95923,-75.17036,2
39.99179,-75.18637,39.96289,-75.16606,1
39.98771,-75.18052,39.94509,-75.1425,2
39.96442,-75.17999,39.95425,-75.17761,268
39.96143,-75.15242,39.94019,-75.16691,6
39.93231,-75.18154,39.96143,-75.15242,4
39.96818,-75.18034,39.96317,-75.14792,7
39.93445,-75.14541,39.95339,-75.15426,28
39.98062,-75.1735,39.95886,-75.17369,1
39.98062,-75.1735,39.96716,-75.17001,4
39.95048,-75.17286,39.94733,-75.14403,305
39.94019,-75.16691,39.9384,-75.17327,68
39.94138,-75.14564,39.95425,-75.17761,47
39.95403,-75.14983,39.97263,-75.16757,5
39.93935,-75.15716,39.94781,-75.19409,11
39.95048,-75.17286,39.95851,-75.21465,6
39.97469,-75.19562,39.96984,-75.1418,1
39.94792,-75.16237,39.96289,-75.16606,83
39.93315,-75.16248,39.9538,-75.19479,273
39.95472,-75.18323,39.94735,-75.14886,65
39.96143,-75.15242,39.96652,-75.12996,20
39.93315,-75.16248,39.94733,-75.14403,81
39.96674,-75.20799,39.95511,-75.20987,7
39.95005,-75.15672,39.95378,-75.16374,41
39.96716,-75.17001,39.94711,-75.16618,69
39.93549,-75.16711,39.93724,-75.1612,164
39.97669,-75.15813,39.9384,-75.17327,10
39.95273,-75.15979,39.94887,-75.18986,24
39.94792,-75.16237,39.9522,-75.20311,89
39.95886,-75.17369,39.94711,-75.16618,101
39.95048,-75.17286,39.9538,-75.19479,1519
39.97714,-75.1794,39.96442,-75.17999,8
39.99179,-75.18637,39.9522,-75.20311,2
39.9539,-75.16902,39.96143,-75.15242,87
39.94218,-75.17747,39.95923,-75.17036,76
39.96173,-75.18788,39.98203,-75.18866,8
39.93775,-75.18012,39.95355,-75.17192,13
39.93231,-75.18154,39.95373,-75.21825,6
39.94295,-75.15955,39.95012,-75.14472,170
39.92777,-75.15103,39.96411,-75.19973,1
39.95339,-75.15426,39.95511,-75.20987,11
39.97765,-75.21295,39.95425,-75.17761,4
39.96818,-75.18034,39.95273,-75.15979,95
39.95511,-75.20987,39.97207,-75.16351,2
39.94517,-75.15993,39.94517,-75.15993,629
39.93549,-75.16711,39.98062,-75.1735,1
39.95378,-75.16374,39.96265,-75.16174,391
39.97522,-75.18669,39.98771,-75.18052,25
39.98005,-75.15522,39.98203,-75.18866,18
39.94781,-75.19409,39.97263,-75.16757,15
39.94061,-75.14958,39.95708,-75.20177,4
39.96411,-75.19973,39.9539,-75.16902,75
39.94527,-75.17971,39.97714,-75.1794,4
39.95424,-75.16138,39.96175,-75.13641,29
39.95316,-75.16551,39.95472,-75.18323,185
39.94887,-75.18986,39.92777,-75.15103,43
39.94509,-75.1425,39.95005,-75.15672,34
39.93704,-75.15038,39.92777,-75.15103,166
39.94561,-75.17348,39.95071,-75.14921,168
39.96892,-75.1547,39.94218,-75.17747,1
39.96718,-75.16125,39.97121,-75.1597,74
39.94517,-75.15993,39.98005,-75.15522,55
39.93724,-75.1612,39.95866,-75.21323,2
39.94681,-75.19311,39.94711,-75.16618,145
39.94633,-75.1698,39.98203,-75.18866,1
39.97121,-75.1597,39.96984,-75.1418,58
39.95071,-75.14921,39.96046,-75.19701,11
39.93724,-75.1612,39.95576,-75.18982,12
39.93935,-75.15716,39.95295,-75.13979,47
39.95472,-75.18323,39.94561,-75.17348,265
39.96849,-75.13546,39.96718,-75.16125,34
39.96317,-75.14792,39.94633,-75.1698,24
39.95355,-75.17192,39.97841,-75.22399,2
39.96844,-75.14001,39.99179,-75.18637,2
39.93445,-75.14541,39.93431,-75.16042,53
39.96844,-75.14001,39.94792,-75.16237,93
39.98203,-75.18866,39.94391,-75.16735,4
39.95424,-75.16138,39.96744,-75.17507,207
39.94732,-75.15695,39.93935,-75.15716,498
39.96652,-75.12996,39.9384,-75.17327,3
39.95511,-75.20987,39.94781,-75.19409,141
39.96411,-75.19973,39.95576,-75.18982,100
39.95576,-75.18982,39.9707,-75.15171,8
39.95378,-75.16374,39.95425,-75.17761,76
39.94711,-75.16618,39.94217,-75.1775,191
39.96317,-75.14792,39.94681,-75.19311,6
39.96716,-75.17001,39.96892,-75.1547,19
39.99179,-75.18637,39.97804,-75.2122,5
39.97522,-75.18669,39.9384,-75.17327,3
39.97121,-75.1597,39.94733,-75.14403,1
39.97841,-75.22399,39.96411,-75.19973,1
39.96411,-75.19973,39.95866,-75.21323,18
39.96173,-75.18788,39.94517,-75.15993,58
39.95112,-75.15457,39.94061,-75.14958,210
39.93724,-75.1612,39.9539,-75.16902,64
39.98062,-75.1735,39.98837,-75.18701,4
39.97121,-75.1597,39.9538,-75.19479,15
39.98837,-75.18701,39.93704,-75.15038,1
39.93724,-75.1612,39.93231,-75.18154,80
39.94561,-75.17348,39.94735,-75.14886,102
39.94295,-75.15955,39.95511,-75.20987,22
39.95295,-75.13979,39.96271,-75.19419,1
39.94217,-75.1775,39.93935,-75.15716,19
39.98078,-75.15055,39.95112,-75.15457,16
39.95005,-75.15672,39.93315,-75.16248,172
39.96892,-75.1547,39.98003,-75.14371,1
39.96674,-75.20799,39.95012,-75.14472,1
39.96173,-75.18788,39.98005,-75.15522,12
39.98003,-75.14371,39.96718,-75.16125,3
39.92777,-75.15103,39.95339,-75.15426,49
39.95316,-75.16551,39.95923,-75.17036,336
39.95005,-75.15672,39.95048,-75.17286,221
39.93431,-75.16042,39.98082,-75.14973,2
39.93315,-75.16248,39.96984,-75.1418,28
39.94735,-75.14886,39.96289,-75.16606,26
39.96664,-75.19209,39.94733,-75.14403,1
39.97469,-75.19562,39.9538,-75.19479,17
39.96442,-75.17999,39.96265,-75.16174,72
39.95373,-75.21825,39.94019,-75.16691,13
39.98005,-75.15522,39.98005,-75.15522,500
39.92777,-75.15103,39.93431,-75.16042,46
39.98003,-75.14371,39.97486,-75.20524,1
39.96271,-75.19419,39.94527,-75.17971,18
39.95339,-75.15426,39.95012,-75.14472,138
39.93935,-75.15716,39.97207,-75.16351,12
39.95923,-75.17036,39.93401,-75.15094,4
39.94218,-75.17747,39.95472,-75.18323,236
39.94138,-75.14564,39.96265,-75.16174,34
39.94633,-75.1698,39.94517,-75.15993,430
39.9707,-75.15171,39.96716,-75.17001,7
39.95708,-75.20177,39.96442,-75.17999,68
39.93549,-75.16711,39.94295,-75.15955,110
39.9707,-75.15171,39.95886,-75.17369,1
39.95403,-75.14983,39.98078,-75.15055,1
39.95012,-75.14472,39.94792,-75.16237,451
39.95511,-75.20987,39.95295,-75.13979,4
39.95472,-75.18323,39.95071,-75.14921,64
39.95005,-75.15672,39.98004,-75.17088,1
39.98005,-75.15522,39.94517,-75.15993,53
39.94527,-75.17971,39.93445,-75.14541,111
39.99119,-75.17975,39.95472,-75.18323,25
39.96046,-75.19701,39.95005,-75.15672,11
39.94391,-75.16735,39.94792,-75.16237,248
39.93082,-75.17474,39.95316,-75.16551,30
39.94391,-75.16735,39.99179,-75.18637,2
39.94517,-75.15993,39.98203,-75.18866,3
39.95355,-75.17192,39.95708,-75.20177,17
39.94633,-75.1698,39.98005,-75.15522,56
39.96664,-75.19209,39.9538,-75.19479,17
39.95048,-75.17286,39.96984,-75.1418,88
39.95424,-75.16138,39.96849,-75.13546,59
39.94561,-75.17348,39.94561,-75.17348,498
39.97669,-75.15813,39.98771,-75.18052,135
39.97888,-75.13339,39.93549,-75.16711,4
39.94735,-75.14886,39.9522,-75.20311,19
39.97274,-75.17939,39.95403,-75.14983,47
39.96289,-75.16606,39.96175,-75.13641,40
39.96984,-75.1418,39.96744,-75.17507,32
39.9625,-75.1742,39.94217,-75.1775,5
39.96143,-75.15242,39.95316,-75.16551,34
39.94517,-75.15993,39.93704,-75.15038,137
39.95339,-75.15426,39.98082,-75.14973,52
39.96271,-75.19419,39.95295,-75.13979,4
39.9539,-75.16902,39.93315,-75.16248,86
39.95355,-75.17192,39.93724,-75.1612,11
39.93431,-75.16042,39.95012,-75.14472,77
39.96265,-75.16174,39.97714,-75.1794,3
39.95923,-75.17036,39.96046,-75.19701,10
39.95472,-75.18323,39.96289,-75.16606,94
39.97274,-75.17939,39.96265,-75.16174,29
39.9539,-75.16902,39.95048,-75.17286,340
39.96317,-75.14792,39.94887,-75.18986,31
39.98062,-75.1735,39.93231,-75.18154,1
39.96175,-75.13641,39.95923,-75.17036,6
39.95511,-75.20987,39.94527,-75.17971,59
39.96844,-75.14001,39.95424,-75.16138,14
39.94732,-75.15695,39.9625,-75.1742,59
39.96984,-75.1418,39.96175,-75.13641,8
39.94792,-75.16237,39.94735,-75.14886,120
39.93231,-75.18154,39.95048,-75.17286,167
39.94781,-75.19409,39.96271,-75.19419,90
39.96289,-75.16606,39.96744,-75.17507,76
39.93231,-75.18154,39.93315,-75.16248,53
39.96442,-75.17999,39.95403,-75.14983,82
39.95472,-75.18323,39.9522,-75.20311,257
39.98062,-75.1735,39.9539,-75.16902,10
39.94735,-75.14886,39.95071,-75.14921,38
39.9707,-75.15171,39.95576,-75.18982,1
39.99179,-75.18637,39.94735,-75.14886,1
39.94138,-75.14564,39.95403,-75.14983,18
39.95273,-75.15979,39.94633,-75.1698,220
39.94019,-75.16691,39.97522,-75.18669,7
39.96652,-75.12996,39.96818,-75.18034,3
39.9539,-75.16902,39.98004,-75.17088,9
39.98203,-75.18866,39.96892,-75.1547,2
39.98004,-75.17088,39.9538,-75.19479,2
39.93549,-75.16711,39.97841,-75.22399,1
39.94733,-75.14403,39.93549,-75.16711,37
39.98837,-75.18701,39.98203,-75.18866,30
39.97522,-75.18669,39.96818,-75.18034,144
39.95425,-75.17761,39.97121,-75.1597,29
39.94887,-75.18986,39.9707,-75.15171,2
39.94061,-75.14958,39.94295,-75.15955,176
39.94822,-75.20908,39.9625,-75.1742,43
39.97669,-75.15813,39.97669,-75.15813,574
39.9384,-75.17327,39.95923,-75.17036,21
39.98078,-75.15055,39.94218,-75.17747,2
39.96818,-75.18034,39.94061,-75.14958,46
39.95012,-75.14472,39.97888,-75.13339,90
39.94517,-75.15993,39.95197,-75.17943,112
39.93445,-75.14541,39.96062,-75.13983,91
39.94391,-75.16735,39.97888,-75.13339,13
39.97765,-75.21295,39.95403,-75.14983,2
39.99179,-75.18637,39.94561,-75.17348,4
39.98003,-75.14371,39.94509,-75.1425,3
39.96411,-75.19973,39.96716,-75.17001,18
39.96271,-75.19419,39.94781,-75.19409,174
39.94019,-75.16691,39.97669,-75.15813,25
39.96411,-75.19973,39.95886,-75.17369,15
39.97669,-75.15813,39.97522,-75.18669,73
39.95355,-75.17192,39.98062,-75.1735,2
39.94792,-75.16237,39.94561,-75.17348,323
39.96744,-75.17507,39.95472,-75.18323,289
39.93231,-75.18154,39.98004,-75.17088,1
39.95403,-75.14983,39.96271,-75.19419,2
39.9522,-75.20311,39.96849,-75.13546,3
39.95886,-75.17369,39.96844,-75.14001,5
39.98078,-75.15055,39.98003,-75.14371,35
39.95112,-75.15457,39.95273,-75.15979,88
39.96411,-75.19973,39.96173,-75.18788,16
39.96892,-75.1547,39.95112,-75.15457,12
39.9539,-75.16902,39.95378,-75.16374,92
39.96716,-75.17001,39.96844,-75.14001,35
39.95576,-75.18982,39.92777,-75.15103,18
39.93431,-75.16042,39.95511,-75.20987,4
39.95472,-75.18323,39.97804,-75.2122,3
39.97486,-75.20524,39.97121,-75.1597,43
39.96062,-75.13983,39.96442,-75.17999,28
39.96984,-75.1418,39.96849,-75.13546,123
39.95005,-75.15672,39.96143,-75.15242,135
39.94633,-75.1698,39.93704,-75.15038,138
39.94561,-75.17348,39.96289,-75.16606,19
39.96744,-75.17507,39.95923,-75.17036,163
39.94759,-75.1487,39.94019,-75.16691,7
39.98004,-75.17088,39.96984,-75.1418,1
39.93724,-75.1612,39.95886,-75.17369,33
39.93724,-75.1612,39.96716,-75.17001,9
39.94561,-75.17348,39.9522,-75.20311,73
39.98771,-75.18052,39.97486,-75.20524,51
39.95005,-75.15672,39.95373,-75.21825,15
39.96849,-75.13546,39.94509,-75.1425,87
39.95886,-75.17369,39.94391,-75.16735,38
39.94735,-75.14886,39.94561,-75.17348,93
39.98005,-75.15522,39.93704,-75.15038,51
39.95273,-75.15979,39.94681,-75.19311,3
39.96265,-75.16174,39.93445,-75.14541,30
39.94061,-75.14958,39.93724,-75.1612,97
39.96716,-75.17001,39.94391,-75.16735,33
39.96271,-75.19419,39.97207,-75.16351,5
39.95378,-75.16374,39.95403,-75.14983,99
39.96289,-75.16606,39.96849,-75.13546,116
39.94391,-75.16735,39.95424,-75.16138,28
39.9384,-75.17327,39.95472,-75.18323,228
39.93935,-75.15716,39.94527,-75.17971,101
39.9538,-75.19479,39.93549,-75.16711,42
39.95012,-75.14472,39.95424,-75.16138,97
39.96173,-75.18788,39.95197,-75.17943,51
39.95071,-75.14921,39.93401,-75.15094,40
39.93231,-75.18154,39.95378,-75.16374,16
39.98005,-75.15522,39.95197,-75.17943,6
39.97522,-75.18669,39.97522,-75.18669,322
39.94681,-75.19311,39.96844,-75.14001,2
39.95373,-75.21825,39.95316,-75.16551,49
39.98082,-75.14973,39.94217,-75.1775,6
39.95197,-75.17943,39.92777,-75.15103,52
39.95295,-75.13979,39.97263,-75.16757,1
39.93082,-75.17474,39.96652,-75.12996,2
39.95355,-75.17192,39.96674,-75.20799,2
39.96175,-75.13641,39.95472,-75.18323,3
39.98837,-75.18701,39.98005,-75.15522,11
39.95112,-75.15457,39.96317,-75.14792,59
39.94019,-75.16691,39.96818,-75.18034,3
39.97274,-75.17939,39.95425,-75.17761,161
39.92777,-75.15103,39.96062,-75.13983,32
39.9522,-75.20311,39.96175,-75.13641,6
39.96652,-75.12996,39.97522,-75.18669,2
39.93549,-75.16711,39.95708,-75.20177,5
39.97207,-75.16351,39.95005,-75.15672,6
39.98771,-75.18052,39.96718,-75.16125,12
39.96411,-75.19973,39.98837,-75.18701,2
39.94295,-75.15955,39.98082,-75.14973,12
39.9707,-75.15171,39.9539,-75.16902,32
39.93082,-75.17474,39.94019,-75.16691,24
39.95866,-75.21323,39.92777,-75.15103,1
39.97669,-75.15813,39.96818,-75.18034,53
39.94792,-75.16237,39.95071,-75.14921,225
39.93775,-75.18012,39.94822,-75.20908,12
39.94681,-75.19311,39.94391,-75.16735,157
39.95355,-75.17192,39.94295,-75.15955,25
39.94217,-75.1775,39.9625,-75.1742,3
39.97522,-75.18669,39.97669,-75.15813,85
39.95373,-75.21825,39.99119,-75.17975,5
39.94735,-75.14886,39.94735,-75.14886,321
39.98203,-75.18866,39.94711,-75.16618,2
39.9522,-75.20311,39.96744,-75.17507,88
39.98062,-75.1735,39.95576,-75.18982,1
39.96652,-75.12996,39.97669,-75.15813,9
39.93775,-75.18012,39.94732,-75.15695,58
39.94633,-75.1698,39.95197,-75.17943,78
39.96844,-75.14001,39.97888,-75.13339,63
39.94633,-75.1698,39.93315,-75.16248,405
39.96062,-75.13983,39.9539,-75.16902,62
39.95576,-75.18982,39.94391,-75.16735,49
39.9625,-75.1742,39.95424,-75.16138,74
39.94517,-75.15993,39.95378,-75.16374,146
39.96062,-75.13983,39.93231,-75.18154,6
39.94633,-75.1698,39.95048,-75.17286,205
39.99119,-75.17975,39.95273,-75.15979,4
39.96175,-75.13641,39.94061,-75.14958,71
39.98003,-75.14371,39.96818,-75.18034,1
39.97888,-75.13339,39.96289,-75.16606,31
39.97765,-75.21295,39.94019,-75.16691,2
39.94732,-75.15695,39.93724,-75.1612,171
39.93445,-75.14541,39.95012,-75.14472,128
39.98837,-75.18701,39.96143,-75.15242,1
39.98082,-75.14973,39.97888,-75.13339,92
39.95576,-75.18982,39.96844,-75.14001,15
39.97888,-75.13339,39.9522,-75.20311,3
39.94735,-75.14886,39.93549,-75.16711,34
39.96716,-75.17001,39.92777,-75.15103,17
39.95425,-75.17761,39.95005,-75.15672,217
39.95273,-75.15979,39.93775,-75.18012,25
39.97522,-75.18669,39.94509,-75.1425,3
39.95886,-75.17369,39.92777,-75.15103,10
39.94295,-75.15955,39.95339,-75.15426,143
39.95355,-75.17192,39.9625,-75.1742,95
39.98837,-75.18701,39.95373,-75.21825,2
39.98005,-75.15522,39.95048,-75.17286,143
39.95403,-75.14983,39.93445,-75.14541,13
39.97714,-75.1794,39.98837,-75.18701,3
39.96317,-75.14792,39.94138,-75.14564,30
39.9538,-75.19479,39.94561,-75.17348,237
39.95339,-75.15426,39.96411,-75.19973,3
39.92777,-75.15103,39.95511,-75.20987,4
39.96652,-75.12996,39.94509,-75.1425,59
39.94218,-75.17747,39.95273,-75.15979,212
39.98005,-75.15522,39.93315,-75.16248,31
39.93775,-75.18012,39.9538,-75.19479,47
39.93549,-75.16711,39.93935,-75.15716,97
39.96892,-75.1547,39.95295,-75.13979,4
39.95005,-75.15672,39.98005,-75.15522,14
39.96317,-75.14792,39.97274,-75.17939,17
39.95866,-75.21323,39.96844,-75.14001,1
39.96173,-75.18788,39.95048,-75.17286,89
39.96289,-75.16606,39.93401,-75.15094,14
39.95197,-75.17943,39.94391,-75.16735,50
39.96818,-75.18034,39.95923,-75.17036,107
39.94138,-75.14564,39.94019,-75.16691,40
39.96849,-75.13546,39.97522,-75.18669,12
39.97804,-75.2122,39.9522,-75.20311,4
39.95048,-75.17286,39.95355,-75.17192,16
39.94633,-75.1698,39.98004,-75.17088,2
39.96674,-75.20799,39.96411,-75.19973,38
39.94733,-75.14403,39.95071,-75.14921,57
39.95373,-75.21825,39.96265,-75.16174,14
39.93935,-75.15716,39.94218,-75.17747,111
39.96442,-75.17999,39.94019,-75.16691,35
39.96143,-75.15242,39.95425,-75.17761,59
39.94295,-75.15955,39.93431,-75.16042,140
39.94887,-75.18986,39.94711,-75.16618,460
39.95071,-75.14921,39.96849,-75.13546,77
39.93704,-75.15038,39.94711,-75.16618,428
39.96849,-75.13546,39.97669,-75.15813,66
39.93431,-75.16042,39.96062,-75.13983,12
39.98771,-75.18052,39.98771,-75.18052,579
39.94822,-75.20908,39.93724,-75.1612,21
39.97804,-75.2122,39.96289,-75.16606,10
39.93315,-75.16248,39.95355,-75.17192,21
39.94681,-75.19311,39.92777,-75.15103,28
39.96984,-75.1418,39.93401,-75.15094,9
39.94138,-75.14564,39.96652,-75.12996,36
39.95005,-75.15672,39.94517,-75.15993,135
39.9538,-75.19479,39.94735,-75.14886,30
39.98005,-75.15522,39.98004,-75.17088,18
39.95866,-75.21323,39.94391,-75.16735,3
39.95708,-75.20177,39.95886,-75.17369,22
39.9707,-75.15171,39.96442,-75.17999,8
39.94781,-75.19409,39.93445,-75.14541,22
39.95197,-75.17943,39.96844,-75.14001,1
39.95708,-75.20177,39.96716,-75.17001,27
39.9384,-75.17327,39.94061,-75.14958,84
39.94218,-75.17747,39.96317,-75.14792,7
39.95851,-75.21465,39.95071,-75.14921,1
39.96442,-75.17999,39.96652,-75.12996,5
39.93775,-75.18012,39.94733,-75.14403,10
39.97714,-75.1794,39.96716,-75.17001,22
39.93935,-75.15716,39.98003,-75.14371,3
39.98003,-75.14371,39.97522,-75.18669,2
39.97714,-75.1794,39.95886,-75.17369,8
39.95403,-75.14983,39.97714,-75.1794,1
39.97274,-75.17939,39.95316,-75.16551,109
39.95708,-75.20177,39.96173,-75.18788,48
39.9539,-75.16902,39.93704,-75.15038,208
39.93445,-75.14541,39.95511,-75.20987,2
39.94517,-75.15993,39.95048,-75.17286,781
39.94061,-75.14958,39.9625,-75.1742,41
39.96143,-75.15242,39.96265,-75.16174,320
39.93082,-75.17474,39.95403,-75.14983,9
39.95373,-75.21825,39.95425,-75.17761,32
39.94633,-75.1698,39.95378,-75.16374,48
39.93775,-75.18012,39.96984,-75.1418,2
39.9522,-75.20311,39.93401,-75.15094,11
39.97669,-75.15813,39.94509,-75.1425,25
39.94517,-75.15993,39.93315,-75.16248,345
39.94822,-75.20908,39.94295,-75.15955,52
39.94733,-75.14403,39.94735,-75.14886,32
39.96674,-75.20799,39.95339,-75.15426,1
39.97207,-75.16351,39.97121,-75.1597,87
39.96818,-75.18034,39.95472,-75.18323,277
39.98005,-75.15522,39.95378,-75.16374,190
39.94019,-75.16691,39.94509,-75.1425,30
39.98003,-75.14371,39.97669,-75.15813,66
39.97274,-75.17939,39.99119,-75.17975,4
39.9538,-75.19479,39.95071,-75.14921,73
39.92777,-75.15103,39.95012,-75.14472,138
39.95316,-75.16551,39.95273,-75.15979,129
39.96317,-75.14792,39.97469,-75.19562,1
39.97469,-75.19562,39.95355,-75.17192,1
39.95339,-75.15426,39.93431,-75.16042,27
39.98078,-75.15055,39.94527,-75.17971,1
39.96744,-75.17507,39.94061,-75.14958,43
39.98771,-75.18052,39.9384,-75.17327,1
39.95012,-75.14472,39.94217,-75.1775,8
39.93231,-75.18154,39.93704,-75.15038,15
39.94822,-75.20908,39.96674,-75.20799,5
39.95339,-75.15426,39.95339,-75.15426,516
39.98082,-75.14973,39.95424,-75.16138,12
39.94527,-75.17971,39.97263,-75.16757,2
39.96271,-75.19419,39.95112,-75.15457,5
39.94733,-75.14403,39.94561,-75.17348,97
39.94711,-75.16618,39.94792,-75.16237,253
39.95511,-75.20987,39.94218,-75.17747,21
39.94711,-75.16618,39.99179,-75.18637,4
39.96062,-75.13983,39.95866,-75.21323,2
39.94295,-75.15955,39.96411,-75.19973,1
39.96173,-75.18788,39.95378,-75.16374,56
39.9625,-75.1742,39.97888,-75.13339,12
39.95424,-75.16138,39.96046,-75.19701,14
39.93704,-75.15038,39.96892,-75.1547,1
39.94217,-75.1775,39.93724,-75.1612,9
39.93231,-75.18154,39.95197,-75.17943,36
39.96062,-75.13983,39.95576,-75.18982,8
39.95071,-75.14921,39.96744,-75.17507,78
39.95708,-75.20177,39.98837,-75.18701,1
39.97121,-75.1597,39.95355,-75.17192,22
39.96849,-75.13546,39.96818,-75.18034,20
39.95378,-75.16374,39.94019,-75.16691,56
39.94732,-75.15695,39.94295,-75.15955,229
39.97263,-75.16757,39.99179,-75.18637,6
39.96892,-75.1547,39.97207,-75.16351,4
39.97841,-75.22399,39.95511,-75.20987,4
39.96265,-75.16174,39.96271,-75.19419,41
39.95273,-75.15979,39.93082,-75.17474,36
39.97263,-75.16757,39.94792,-75.16237,32
39.95851,-75.21465,39.94561,-75.17348,1
39.94759,-75.1487,39.95403,-75.14983,5
39.99179,-75.18637,39.93549,-75.16711,2
39.9539,-75.16902,39.95197,-75.17943,231
39.97486,-75.20524,39.95005,-75.15672,3
39.97804,-75.2122,39.97804,-75.2122,208
39.95071,-75.14921,39.96175,-75.13641,61
39.94792,-75.16237,39.93549,-75.16711,624
39.95273,-75.15979,39.94759,-75.1487,9
39.95378,-75.16374,39.96652,-75.12996,21
39.95316,-75.16551,39.96317,-75.14792,38
39.98203,-75.18866,39.9707,-75.15171,1
39.97121,-75.1597,39.94822,-75.20908,6
39.97804,-75.2122,39.94561,-75.17348,1
39.98003,-75.14371,39.98771,-75.18052,12
39.93431,-75.16042,39.95339,-75.15426,24
39.94759,-75.1487,39.96265,-75.16174,3
39.94019,-75.16691,39.97486,-75.20524,1
39.94822,-75.20908,39.97841,-75.22399,4
39.95273,-75.15979,39.94138,-75.14564,162
39.94633,-75.1698,39.95373,-75.21825,18
39.96317,-75.14792,39.93775,-75.18012,3
39.97765,-75.21295,39.95316,-75.16551,5
39.96718,-75.16125,39.95005,-75.15672,111
39.96849,-75.13546,39.9384,-75.17327,13
39.94509,-75.1425,39.97121,-75.1597,7
39.93549,-75.16711,39.9625,-75.1742,17
39.9384,-75.17327,39.96317,-75.14792,2
39.95424,-75.16138,39.93401,-75.15094,11
39.94218,-75.17747,39.94061,-75.14958,138
39.98005,-75.15522,39.96143,-75.15242,33
39.97121,-75.1597,39.94732,-75.15695,5
39.94633,-75.1698,39.96143,-75.15242,20
39.95005,-75.15672,39.93704,-75.15038,203
39.95511,-75.20987,39.95112,-75.15457,13
39.96271,-75.19419,39.94218,-75.17747,2
39.96175,-75.13641,39.95273,-75.15979,32
39.96716,-75.17001,39.9707,-75.15171,12
39.98005,-75.15522,39.95373,-75.21825,14
39.93724,-75.1612,39.96442,-75.17999,45
39.97888,-75.13339,39.94735,-75.14886,5
39.98837,-75.18701,39.95048,-75.17286,7
39.95923,-75.17036,39.96849,-75.13546,67
39.98004,-75.17088,39.95355,-75.17192,2
39.96062,-75.13983,39.95886,-75.17369,58
39.97669,-75.15813,39.97486,-75.20524,5
39.96062,-75.13983,39.96716,-75.17001,54
39.94138,-75.14564,39.95316,-75.16551,89
39.94295,-75.15955,39.96062,-75.13983,25
39.97669,-75.15813,39.96718,-75.16125,197
39.94711,-75.16618,39.97888,-75.13339,10
39.95005,-75.15672,39.95197,-75.17943,50
39.96664,-75.19209,39.94732,-75.15695,3
39.96664,-75.19209,39.94822,-75.20908,23
39.9538,-75.19479,39.96289,-75.16606,35
39.9384,-75.17327,39.95273,-75.15979,302
39.9625,-75.1742,39.94792,-75.16237,106
39.95708,-75.20177,39.9539,-75.16902,158
39.95295,-75.13979,39.97714,-75.1794,1
39.96442,-75.17999,39.95316,-75.16551,373
39.9522,-75.20311,39.96046,-75.19701,147
39.9625,-75.1742,39.99179,-75.18637,12
39.96173,-75.18788,39.95373,-75.21825,22
39.93231,-75.18154,39.98203,-75.18866,1
39.95708,-75.20177,39.93231,-75.18154,14
39.9539,-75.16902,39.98203,-75.18866,13
39.96175,-75.13641,39.96317,-75.14792,11
39.95112,-75.15457,39.95472,-75.18323,118
39.97263,-75.16757,39.97888,-75.13339,19
39.9538,-75.19479,39.9522,-75.20311,343
39.96173,-75.18788,39.96143,-75.15242,9
39.98837,-75.18701,39.98004,-75.17088,10
39.97714,-75.1794,39.95576,-75.18982,3
39.97469,-75.19562,39.94822,-75.20908,4
39.92777,-75.15103,39.98082,-75.14973,2
39.97469,-75.19562,39.94732,-75.15695,1
39.96143,-75.15242,39.95403,-75.14983,35
39.93082,-75.17474,39.96265,-75.16174,9
39.94019,-75.16691,39.96718,-75.16125,3
39.95355,-75.17192,39.93935,-75.15716,37
39.97888,-75.13339,39.94561,-75.17348,1
39.93431,-75.16042,39.93431,-75.16042,167
39.96265,-75.16174,39.98078,-75.15055,16
39.96442,-75.17999,39.99119,-75.17975,2
39.98771,-75.18052,39.96818,-75.18034,44
39.95273,-75.15979,39.97274,-75.17939,42
39.94561,-75.17348,39.93549,-75.16711,58
39.96892,-75.1547,39.94527,-75.17971,3
39.95708,-75.20177,39.95576,-75.18982,700
39.95273,-75.15979,39.96664,-75.19209,4
39.96289,-75.16606,39.96046,-75.19701,18
39.95851,-75.21465,39.96289,-75.16606,1
39.96062,-75.13983,39.98837,-75.18701,1
